user_id,product_id,category,brand,price,rating,purchase_count,text_feature,rating_norm,purchase_norm,value_for_money,value_norm,price_norm
530,ELECTRO_4796,mobile,xiaomi,78187,3,0,mobile xiaomi,0.5,0.0,3.836954992517938e-05,0.003280279783715649,0.07138499956453755
104,ELECTRO_8102,tablet,realme,132826,1,8,tablet realme,0.0,0.8,7.528646499932242e-06,8.91304132495074e-05,1.335900457822103
1533,ELECTRO_2224,smartwatch,lenovo,3505,2,2,smartwatch lenovo,0.25,0.2,0.0005706134094151213,0.05835226109783589,-1.6569874716298747
2927,ELECTRO_4788,laptop,hp,94242,4,5,laptop hp,0.75,0.5,4.2443920969419156e-05,0.0037018603844391515,0.44294735762975124
727,ELECTRO_4251,laptop,hp,66381,5,3,laptop hp,1.0,0.30000000000000004,7.532275801810759e-05,0.007103877462307557,-0.20184235635685224
1561,ELECTRO_7089,camera,sony,143832,1,0,camera sony,0.0,0.0,6.952555759497191e-06,2.9521536741508136e-05,1.5906133393459734
1683,ELECTRO_3300,smartwatch,lenovo,34489,3,7,smartwatch lenovo,0.5,0.7000000000000001,8.698425584969121e-05,0.008310508180961743,-0.9399218782139557
600,ELECTRO_7168,smartwatch,sony,7640,2,6,smartwatch sony,0.25,0.6000000000000001,0.0002617801047120419,0.02639686756434337,-1.5612907820876973
762,ELECTRO_7229,headphones,hp,1162,5,0,headphones hp,1.0,0.0,0.004302925989672977,0.4445396167873774,-1.7112117385216092
1514,ELECTRO_7548,smartwatch,apple,32809,5,8,smartwatch apple,1.0,0.8,0.0001523972080831479,0.01507887350612421,-0.978802274448746
2822,ELECTRO_2902,smartwatch,sony,80402,5,4,smartwatch sony,1.0,0.4,6.218750777343847e-05,0.005744755617813301,0.12264695055266887
491,ELECTRO_2169,headphones,apple,12589,4,1,headphones apple,0.75,0.1,0.0003177377075224402,0.0321868752861994,-1.446755614846044
1125,ELECTRO_5744,smartwatch,oneplus,82982,4,1,smartwatch oneplus,0.75,0.1,4.820322479573883e-05,0.004297783225163653,0.18235613048466834
576,ELECTRO_6766,mobile,lenovo,65705,1,6,mobile lenovo,0.0,0.6000000000000001,1.5219541891789058e-05,0.0008849176069525774,-0.21748708722275598
2276,ELECTRO_1577,mobile,sony,80947,1,6,mobile sony,0.0,0.6000000000000001,1.2353762338320136e-05,0.0005883915781313641,0.13525993623597884
451,ELECTRO_7027,accessories,oneplus,11127,1,4,accessories oneplus,0.0,0.4,8.987148377819718e-05,0.008609253501726298,-1.4805908168075106
128,ELECTRO_9078,mobile,oneplus,22772,2,3,mobile oneplus,0.25,0.30000000000000004,8.782715615668365e-05,0.008397724198824005,-1.2110894988586214
302,ELECTRO_3537,laptop,sony,73028,4,6,laptop sony,0.75,0.6000000000000001,5.4773511529824174e-05,0.00497761954792502,-0.04801021720646448
2717,ELECTRO_7895,smartwatch,boat,138391,3,1,smartwatch boat,0.5,0.1,2.1677710255724724e-05,0.0015531528925657291,1.4646917703498459
1471,ELECTRO_1486,tablet,lenovo,97628,1,1,tablet lenovo,0.0,0.1,1.0242963084361045e-05,0.00036998436685175564,0.5213098705172513
1421,ELECTRO_2994,mobile,dell,83451,5,7,mobile dell,1.0,0.7000000000000001,5.991539945596817e-05,0.005509657542800665,0.19321024110021398
444,ELECTRO_2978,mobile,boat,138316,2,0,mobile boat,0.25,0.0,1.4459643136007403e-05,0.0008062898701870745,1.4629560383750786
1859,ELECTRO_7023,laptop,hp,8485,5,4,laptop hp,1.0,0.4,0.0005892751915144372,0.06028322055699548,-1.5417348685053176
2973,ELECTRO_4371,laptop,sony,107311,4,4,laptop sony,0.75,0.4,3.7274836689621757e-05,0.0031670083466140077,0.7454044400062245
1402,ELECTRO_6866,smartwatch,lenovo,85421,2,6,smartwatch lenovo,0.25,0.6000000000000001,2.3413446342234346e-05,0.0017327518181674412,0.23880213430410502
2273,ELECTRO_5762,mobile,boat,142023,3,7,mobile boat,0.5,0.7000000000000001,2.112333917745717e-05,0.0014957913784419269,1.5487474841145832
1341,ELECTRO_3214,tablet,hp,44809,1,10,tablet hp,0.0,1.0,2.2316945256533286e-05,0.0016192953898292906,-0.7010851584859579
836,ELECTRO_1670,camera,xiaomi,108787,2,1,camera xiaomi,0.25,0.1,1.8384549624495573e-05,0.0012124051741773023,0.7795636452696475
2598,ELECTRO_2228,smartwatch,hp,19967,3,0,smartwatch hp,0.5,0.0,0.0001502479090499324,0.01485648267138704,-1.2760058747149232
1660,ELECTRO_2286,headphones,hp,137671,5,2,headphones hp,1.0,0.2,3.631846939442584e-05,0.003068051748296577,1.4480287433920787
74,ELECTRO_3722,smartwatch,sony,71846,3,5,smartwatch sony,0.5,0.5,4.175597806419286e-05,0.003630678015406071,-0.07536535312879912
2284,ELECTRO_8048,smartwatch,hp,140431,2,10,smartwatch hp,0.25,1.0,1.4241869672650626e-05,0.0007837565597676945,1.51190368006352
642,ELECTRO_8370,laptop,hp,56390,5,8,laptop hp,1.0,0.8,8.866820358219543e-05,0.008484748496570646,-0.4330649984888703
2082,ELECTRO_1066,laptop,lenovo,21792,2,7,laptop lenovo,0.25,0.7000000000000001,9.177679882525697e-05,0.00880639898832664,-1.2337697299955825
702,ELECTRO_3143,smartwatch,hp,940,3,3,smartwatch hp,0.5,0.30000000000000004,0.0031914893617021275,0.32953778799014705,-1.7163495051669209
1734,ELECTRO_6152,laptop,xiaomi,137523,2,1,laptop xiaomi,0.25,0.1,1.4543021894519463e-05,0.0008149171814258948,1.4446035656285376
2054,ELECTRO_5782,tablet,realme,73674,1,3,tablet realme,0.0,0.30000000000000004,1.357330944430871e-05,0.0007145797421377192,-0.03305977913046772
2804,ELECTRO_6156,headphones,xiaomi,73122,2,7,headphones xiaomi,0.25,0.7000000000000001,2.735154946527721e-05,0.002140232595518511,-0.045834766464755976
322,ELECTRO_8391,tablet,dell,114924,4,1,tablet dell,0.75,0.1,3.480561066443911e-05,0.0029115142397406753,0.9215928069916167
1812,ELECTRO_5143,smartwatch,apple,47039,1,2,smartwatch apple,0.0,0.2,2.125895533493484e-05,0.0015098237629539066,-0.649476061102873
294,ELECTRO_6833,accessories,dell,3107,5,5,accessories dell,1.0,0.5,0.0016092693916961698,0.16582337951110915,-1.6661984226426405
2451,ELECTRO_4928,smartwatch,xiaomi,69059,5,9,smartwatch xiaomi,1.0,0.9,7.24018592797463e-05,0.00680164817798359,-0.13986515331115668
2314,ELECTRO_5345,smartwatch,samsung,48735,5,4,smartwatch samsung,1.0,0.4,0.00010259567046270647,0.00992584205194125,-0.6102253753801323
2509,ELECTRO_3898,mobile,realme,103539,4,7,mobile realme,0.75,0.7000000000000001,3.863278571359584e-05,0.003307517141483894,0.6581086932219214
1981,ELECTRO_8871,accessories,sony,79332,3,10,accessories sony,0.5,1.0,3.7815761609438814e-05,0.003222978568806998,0.09788384104598692
1609,ELECTRO_1000,smartwatch,realme,72411,1,6,smartwatch realme,0.0,0.6000000000000001,1.3810056483131016e-05,0.0007390762736913007,-0.06228950558555117
2668,ELECTRO_3437,camera,apple,75053,5,7,camera apple,1.0,0.7000000000000001,6.661958882389778e-05,0.0062033489495005294,-0.0011454538877439721
2851,ELECTRO_3540,headphones,oneplus,60575,2,10,headphones oneplus,0.25,1.0,3.30169211721007e-05,0.0027264361546816486,-0.33621115429684795
933,ELECTRO_8812,tablet,hp,113874,4,2,tablet hp,0.75,0.2,3.512654337249943e-05,0.0029447215746610357,0.8972925593448727
371,ELECTRO_5339,camera,samsung,130076,3,0,camera samsung,0.5,0.0,2.3063439835173283e-05,0.0016965361785259443,1.2722569520806306
2367,ELECTRO_2567,accessories,lenovo,121440,4,9,accessories lenovo,0.75,0.9,3.293807641633728e-05,0.002718277982748429,1.0723932009594106
2910,ELECTRO_3302,camera,dell,21519,4,6,camera dell,0.75,0.6000000000000001,0.00018588224359868024,0.018543614747068293,-1.2400877943837358
636,ELECTRO_9630,laptop,apple,28235,2,10,laptop apple,0.25,1.0,7.083407118824155e-05,0.006639427055202405,-1.084658781816562
1979,ELECTRO_5039,camera,xiaomi,50739,2,1,camera xiaomi,0.25,0.1,3.9417410670293065e-05,0.0033887033312038303,-0.5638466170143467
626,ELECTRO_8802,mobile,sony,7659,3,9,mobile sony,0.5,0.9,0.0003916960438699569,0.0398394428916897,-1.5608510633207562
878,ELECTRO_8609,headphones,hp,55475,1,5,headphones hp,0.0,0.5,1.8026137899954934e-05,0.0011753198354839082,-0.45424092858103293
624,ELECTRO_4487,smartwatch,sony,43049,1,4,smartwatch sony,0.0,0.4,2.3229343306464725e-05,0.0017137024317536763,-0.7418170021605001
2013,ELECTRO_5480,laptop,oneplus,55915,1,1,laptop oneplus,0.0,0.1,1.788428865241885e-05,0.0011606425048384865,-0.44405796766239736
2593,ELECTRO_1488,mobile,sony,43668,3,9,mobile sony,0.5,0.9,6.87001923605386e-05,0.006418631769675821,-0.7274914275954196
37,ELECTRO_4600,smartwatch,xiaomi,39433,4,3,smartwatch xiaomi,0.75,0.30000000000000004,0.00010143788197702432,0.00980604413466646,-0.825502426437287
303,ELECTRO_1215,camera,samsung,138429,5,5,camera samsung,1.0,0.5,3.611959921692709e-05,0.003047474386052055,1.4655712078837282
2205,ELECTRO_4721,mobile,oneplus,26141,4,5,mobile oneplus,0.75,0.5,0.00015301633449370721,0.01514293534076158,-1.1331204185520687
108,ELECTRO_2208,headphones,realme,47260,5,0,headphones realme,1.0,0.0,0.00010579771476936098,0.010257161842820668,-0.6443614375505583
1747,ELECTRO_8533,mobile,realme,24524,2,0,mobile realme,0.25,0.0,8.155276463872126e-05,0.007748504548331769,-1.1705427999280544
542,ELECTRO_5746,headphones,lenovo,126134,1,0,headphones lenovo,0.0,0.0,7.928076490081976e-06,0.00013045996653905754,1.1810268794868546
875,ELECTRO_9824,smartwatch,dell,17879,2,9,smartwatch dell,0.25,0.9,0.00011186307959058112,0.010884753222489503,-1.3243286528924483
1002,ELECTRO_4029,laptop,samsung,43995,1,8,laptop samsung,0.0,0.8,2.2729855665416524e-05,0.0016620197800067842,-0.7199236361854336
889,ELECTRO_3949,smartwatch,xiaomi,75003,3,10,smartwatch xiaomi,0.5,1.0,3.999840006399744e-05,0.0034488190778926733,-0.002302608537588923
2152,ELECTRO_4928,mobile,xiaomi,27584,1,7,mobile xiaomi,0.0,0.7000000000000001,3.625290023201856e-05,0.003061267219696591,-1.0997249353575433
2377,ELECTRO_8438,camera,xiaomi,84745,4,6,camera xiaomi,0.75,0.6000000000000001,4.720042480382324e-05,0.0041940221738487535,0.22315740343820128
601,ELECTRO_1102,headphones,realme,17746,3,8,headphones realme,0.5,0.8,0.00016905218077313197,0.016802185721785982,-1.327406684261036
677,ELECTRO_8296,tablet,oneplus,54164,2,8,tablet oneplus,0.25,0.8,3.692489476404992e-05,0.0031307993893052504,-0.4845815234999675
2821,ELECTRO_1833,camera,lenovo,79864,2,6,camera lenovo,0.25,0.6000000000000001,2.5042572373034157e-05,0.0019013196592554218,0.1101959665203372
2299,ELECTRO_8778,headphones,lenovo,5632,2,2,headphones lenovo,0.25,0.2,0.0003551136363636364,0.03605421244385643,-1.6077621128254707
1941,ELECTRO_3006,mobile,realme,75577,5,7,mobile realme,1.0,0.7000000000000001,6.615769347817458e-05,0.006155556022639664,0.010981526842631113
1842,ELECTRO_3257,tablet,boat,78951,3,6,tablet boat,0.5,0.6000000000000001,3.7998252080404305e-05,0.003241861100991865,0.0890663226141684
2454,ELECTRO_4895,laptop,xiaomi,117941,4,3,laptop xiaomi,0.75,0.30000000000000004,3.391526271610381e-05,0.002819388751208452,0.991415518563261
1939,ELECTRO_8409,camera,boat,33498,1,6,camera boat,0.0,0.6000000000000001,2.9852528509164728e-05,0.0023990122295456137,-0.9628566833738826
2009,ELECTRO_4929,mobile,samsung,91627,4,5,mobile samsung,0.75,0.5,4.365525445556441e-05,0.0038271986742563218,0.38242816944286034
269,ELECTRO_8458,laptop,lenovo,94969,2,8,laptop lenovo,0.25,0.8,2.10595036274995e-05,0.001489186229032003,0.45977238623849687
307,ELECTRO_9584,accessories,realme,53037,5,5,accessories realme,1.0,0.5,9.427380885042518e-05,0.009064767942698454,-0.5106637893074727
1192,ELECTRO_8696,headphones,dell,27811,1,8,headphones dell,0.0,0.8,3.595699543346158e-05,0.0030306495559202433,-1.0944714532472473
1135,ELECTRO_8642,smartwatch,xiaomi,69087,4,2,smartwatch xiaomi,0.75,0.2,5.789801265071576e-05,0.005300915842053409,-0.1392171467072435
1759,ELECTRO_3394,accessories,samsung,20091,2,7,accessories samsung,0.25,0.7000000000000001,9.954706087302773e-05,0.009610398355666894,-1.2731361311833078
1409,ELECTRO_1146,smartwatch,samsung,135811,3,1,smartwatch samsung,0.5,0.1,2.2089521467333278e-05,0.0015957635473366183,1.4049825904178466
1460,ELECTRO_3658,laptop,apple,5709,2,10,laptop apple,0.25,1.0,0.0003503240497460151,0.03555862753478716,-1.6059800946647094
2707,ELECTRO_4483,accessories,hp,106622,1,4,accessories hp,0.0,0.4,9.378927425859578e-06,0.00028058144600767677,0.729458848931361
2760,ELECTRO_7983,laptop,oneplus,32962,4,10,laptop oneplus,0.75,1.0,0.00012135185971725017,0.011866569945242298,-0.9752613812202204
2566,ELECTRO_9268,accessories,boat,24822,5,10,accessories boat,1.0,1.0,0.00020143421158649584,0.020152797596530478,-1.1636461582149784
315,ELECTRO_8282,laptop,dell,54628,2,1,laptop dell,0.25,0.1,3.6611261624075566e-05,0.0030983473504208395,-0.4738431283494064
31,ELECTRO_7826,camera,realme,123564,5,3,camera realme,1.0,0.30000000000000004,4.046486031530219e-05,0.0034970843416164354,1.1215491304848242
2615,ELECTRO_2711,camera,hp,99504,1,4,camera hp,0.0,0.4,1.0049847242321917e-05,0.0003500024133644361,0.5647263129794339
1883,ELECTRO_8947,smartwatch,apple,45307,2,1,smartwatch apple,0.25,0.1,4.414328911647207e-05,0.0038776962708878854,-0.6895598981735022
2687,ELECTRO_2223,camera,dell,71233,4,8,camera dell,0.75,0.8,5.615374896466525e-05,0.005120434554364853,-0.08955206913589822
2222,ELECTRO_5942,tablet,oneplus,7031,5,0,tablet oneplus,1.0,0.0,0.0007111363959607452,0.07289236175143717,-1.575384925722809
1413,ELECTRO_7456,smartwatch,oneplus,11290,3,10,smartwatch oneplus,0.5,1.0,0.0002657218777679362,0.02680472807453647,-1.476818492649016
1614,ELECTRO_7220,smartwatch,oneplus,100922,2,5,smartwatch oneplus,0.25,0.5,1.9817284635659223e-05,0.0013606521747880841,0.5975432188490367
2649,ELECTRO_7006,laptop,realme,59255,5,2,laptop realme,1.0,0.2,8.43810648890389e-05,0.008041152543717723,-0.3667600370527546
1113,ELECTRO_4474,laptop,apple,77228,5,4,laptop apple,1.0,0.4,6.474335733153779e-05,0.006009212777056502,0.049190773380511386
1169,ELECTRO_2154,mobile,samsung,65635,4,2,mobile samsung,0.75,0.2,6.094309438561743e-05,0.005615994506493393,-0.21910710373253892
2043,ELECTRO_6873,headphones,boat,19027,1,10,headphones boat,0.0,1.0,5.255689283649551e-05,0.004748263058257839,-1.2977603821320083
2310,ELECTRO_5660,mobile,oneplus,9096,3,8,mobile oneplus,0.5,0.8,0.00032981530343007914,0.033436560227200686,-1.5275944386842124
1762,ELECTRO_2682,headphones,xiaomi,37158,5,3,headphones xiaomi,1.0,0.30000000000000004,0.00013456052532429086,0.013233288175101282,-0.8781529630052322
1729,ELECTRO_6442,mobile,boat,132957,3,2,mobile boat,0.5,0.2,2.2563686003745573e-05,0.0016448259837058064,1.3389322030046966
1351,ELECTRO_3674,tablet,xiaomi,120834,3,9,tablet xiaomi,0.5,0.9,2.482744922786633e-05,0.0018790605807903911,1.0583684866032899
884,ELECTRO_3615,laptop,hp,63591,3,1,laptop hp,0.5,0.1,4.71764872387602e-05,0.004191545322096776,-0.2664115858182005
868,ELECTRO_2540,laptop,samsung,72809,5,8,laptop samsung,1.0,0.8,6.867282890851406e-05,0.006415800436835213,-0.05307855457278537
447,ELECTRO_8630,camera,sony,99599,5,5,camera sony,1.0,0.5,5.020130724204058e-05,0.0045045274781687576,0.5669249068141393
350,ELECTRO_7889,camera,apple,79056,5,0,camera apple,1.0,0.0,6.324630641570532e-05,0.005854310924093801,0.0914963473788428
1609,ELECTRO_6881,laptop,apple,70357,3,5,laptop apple,0.5,0.5,4.2639680486660886e-05,0.003722115882522172,-0.10982541860118175
590,ELECTRO_1059,laptop,lenovo,31665,2,2,laptop lenovo,0.25,0.2,6.316121901152692e-05,0.005845506817011249,-1.0052779728371986
2267,ELECTRO_8671,mobile,sony,95678,1,1,mobile sony,0.0,0.1,1.045172348920337e-05,0.0003915850840974602,0.47618083917329823
1998,ELECTRO_2083,headphones,boat,131109,3,4,headphones boat,0.5,0.4,2.288172436674828e-05,0.0016777338368865707,1.2961637671464272
1329,ELECTRO_4646,tablet,boat,102967,5,1,tablet boat,1.0,0.1,4.855924713743238e-05,0.004334621331230195,0.6448708440276951
860,ELECTRO_5916,camera,sony,97037,1,10,camera sony,0.0,1.0,1.0305347444789101e-05,0.00037643935974745525,0.507632302556084
1051,ELECTRO_6837,mobile,lenovo,103504,5,0,mobile lenovo,1.0,0.0,4.830731179471325e-05,0.004308553245635199,0.6572986849670299
59,ELECTRO_8218,accessories,oneplus,27910,3,3,accessories oneplus,0.5,0.30000000000000004,0.00010748835542816194,0.010432094684431287,-1.0921802870405544
668,ELECTRO_9194,accessories,apple,118056,3,2,accessories apple,0.5,0.2,2.5411669038422442e-05,0.0019395105830151572,0.9940769742579044
1220,ELECTRO_8880,laptop,realme,146102,2,10,laptop realme,0.25,1.0,1.3689066542552463e-05,0.0007265572833301454,1.6431481604489342
2704,ELECTRO_5047,laptop,samsung,91146,2,9,laptop samsung,0.25,0.9,2.194281701884888e-05,0.0015805838425799047,0.3712963417113519
481,ELECTRO_3522,mobile,hp,24340,3,9,mobile hp,0.5,0.9,0.00012325390304026294,0.012063376902196181,-1.1748011290394837
2876,ELECTRO_8281,camera,apple,11822,4,1,camera apple,0.75,0.1,0.0003383522246658772,0.03431988684223864,-1.4645063671746656
1683,ELECTRO_5946,headphones,boat,72872,3,2,headphones boat,0.5,0.2,4.1168075529695904e-05,0.003569846956828208,-0.05162053971398073
2206,ELECTRO_8018,camera,boat,59324,5,0,camera boat,1.0,0.0,8.428292090890702e-05,0.008030997455324413,-0.3651631636359686
1585,ELECTRO_2861,camera,realme,83750,1,1,camera realme,0.0,0.1,1.1940298507462686e-05,0.0005456099246448078,0.20013002590628678
2934,ELECTRO_1746,camera,dell,104592,1,4,camera dell,0.0,0.4,9.560960685329663e-06,0.0002994166699099158,0.6824783701476561
586,ELECTRO_6706,camera,sony,7404,4,1,camera sony,0.75,0.1,0.0005402485143165856,0.0552103649431779,-1.5667525520349654
2385,ELECTRO_4943,camera,oneplus,29529,1,5,camera oneplus,0.0,0.5,3.3865014053980834e-05,0.0028141894551862337,-1.0547116194785748
2494,ELECTRO_9876,camera,sony,130116,3,4,camera sony,0.5,0.4,2.3056349718712533e-05,0.0016958025547287327,1.2731826758005065
1751,ELECTRO_3912,camera,xiaomi,59025,2,0,camera xiaomi,0.25,0.0,3.3883947479881405e-05,0.002816148521991453,-0.37208294844204143
1717,ELECTRO_9602,accessories,dell,132912,5,6,accessories dell,1.0,0.6000000000000001,3.761887564704466e-05,0.0032026065159431578,1.3378907638198363
1048,ELECTRO_3189,headphones,dell,28349,5,9,headphones dell,1.0,0.9,0.00017637306430561925,0.017559687295388652,-1.0820204692149156
1668,ELECTRO_8781,mobile,hp,113514,2,10,mobile hp,0.25,1.0,1.761897210916715e-05,0.0011331898485949987,0.8889610458659891
2521,ELECTRO_7304,tablet,xiaomi,56558,2,7,tablet xiaomi,0.25,0.7000000000000001,3.5361929346865166e-05,0.002969077275061786,-0.42917695886539126
901,ELECTRO_3986,headphones,hp,50922,3,2,headphones hp,0.5,0.2,5.8913632614587014e-05,0.005406003392948154,-0.5596114309959141
2446,ELECTRO_3442,laptop,boat,146392,5,0,laptop boat,1.0,0.0,3.4154871850920816e-05,0.002844181427648121,1.6498596574180349
1660,ELECTRO_3918,mobile,hp,132871,4,4,mobile hp,0.75,0.4,3.0104386961790005e-05,0.002425072359220148,1.3369418970069633
857,ELECTRO_8681,tablet,hp,55619,4,5,tablet hp,0.75,0.5,7.191786979269674e-05,0.0067515691408809985,-0.45090832318947943
1995,ELECTRO_9634,accessories,samsung,104297,4,2,accessories samsung,0.75,0.2,3.835201396013308e-05,0.003278465314047026,0.6756511577135709
1328,ELECTRO_3669,tablet,xiaomi,113323,3,2,tablet xiaomi,0.5,0.2,2.647300195017781e-05,0.002049328113536347,0.8845407151035813
162,ELECTRO_1913,tablet,oneplus,109869,3,2,tablet oneplus,0.5,0.2,2.730524533762936e-05,0.002135441445734213,0.8046044718922922
97,ELECTRO_1846,laptop,realme,122914,1,2,laptop realme,0.0,0.2,8.135769725173698e-06,0.00015195026230874805,1.1065061200368398
1642,ELECTRO_6420,tablet,dell,121064,3,0,tablet dell,0.5,0.0,2.4780281503997887e-05,0.0018741800735544755,1.0636913979925766
206,ELECTRO_7938,camera,dell,148938,4,0,camera dell,0.75,0.0,2.6856812902012917e-05,0.0020890415441203536,1.7087819721881399
1547,ELECTRO_2187,camera,lenovo,104051,1,7,camera lenovo,0.0,0.7000000000000001,9.610671689844403e-06,0.00030456033378302373,0.6699579568363337
2933,ELECTRO_1573,camera,oneplus,87554,2,8,camera oneplus,0.25,0.8,2.284304543481737e-05,0.0016737316762630732,0.2881663516664906
1791,ELECTRO_8844,headphones,hp,34796,4,10,headphones hp,0.75,1.0,0.00011495574203931487,0.011204755126787216,-0.9328169486639076
774,ELECTRO_5013,laptop,sony,6689,5,0,laptop sony,1.0,0.0,0.0007474958887726118,0.07665452691881913,-1.5832998635277484
2623,ELECTRO_5456,smartwatch,boat,133762,1,1,smartwatch boat,0.0,0.1,7.475964773253989e-06,8.367936479588937e-05,1.3575623928672005
725,ELECTRO_1356,tablet,dell,112906,5,3,tablet dell,1.0,0.30000000000000004,4.428462614918605e-05,0.0038923206019831776,0.8748900453238745
1791,ELECTRO_4659,tablet,samsung,24403,2,9,tablet samsung,0.25,0.9,8.195713641765357e-05,0.007790345435091193,-1.1733431141806792
1114,ELECTRO_1692,accessories,sony,116840,1,7,accessories sony,0.0,0.7000000000000001,8.558712769599453e-06,0.0001957127426535166,0.9659349731736753
693,ELECTRO_3866,camera,sony,144973,5,0,camera sony,1.0,0.0,3.4489180744000605e-05,0.0028787728142551506,1.6170196084554354
1309,ELECTRO_2232,smartwatch,realme,78111,2,0,smartwatch realme,0.25,0.0,2.560458834223093e-05,0.001959472200429881,0.06962612449677322
1660,ELECTRO_3117,smartwatch,oneplus,27459,1,6,smartwatch oneplus,0.0,0.6000000000000001,3.641793218981026e-05,0.0030783432962612827,-1.1026178219821559
2805,ELECTRO_5930,smartwatch,oneplus,131790,3,10,smartwatch oneplus,0.5,1.0,2.276348736626451e-05,0.0016654996969050974,1.3119242134773155
1467,ELECTRO_6517,headphones,apple,123671,2,3,headphones apple,0.25,0.30000000000000004,1.6171940066790113e-05,0.0009834635151149084,1.1240254414354924
2220,ELECTRO_1509,tablet,hp,58853,5,1,tablet hp,1.0,0.1,8.495743632440147e-05,0.008100790464103875,-0.37606356043750805
2922,ELECTRO_3838,headphones,dell,44108,2,7,headphones dell,0.25,0.7000000000000001,4.534324839031468e-05,0.004001857655802866,-0.717308466676784
2137,ELECTRO_2074,headphones,realme,148519,1,3,headphones realme,0.0,0.30000000000000004,6.7331452541425675e-06,6.818839405382565e-06,1.6990850162224391
221,ELECTRO_2739,smartwatch,oneplus,60981,3,8,smartwatch oneplus,0.5,0.8,4.919565110444237e-05,0.004400470897654491,-0.32681505854010695
1822,ELECTRO_9516,tablet,oneplus,103344,2,8,tablet oneplus,0.25,0.8,1.9352840997058367e-05,0.0013125955726677706,0.6535957900875261
2556,ELECTRO_8392,laptop,lenovo,124392,1,5,laptop lenovo,0.0,0.5,8.039102193067079e-06,0.00014194794395986266,1.1407116114862565
1131,ELECTRO_1014,laptop,apple,59067,1,5,laptop apple,0.0,0.5,1.6929927032014494e-05,0.001061893436364141,-0.37111093853617166
108,ELECTRO_9078,accessories,hp,106641,3,8,accessories hp,0.5,0.8,2.8131769206965425e-05,0.0022209629717718665,0.7298985676983022
418,ELECTRO_4427,headphones,realme,40899,2,10,headphones realme,0.25,1.0,4.890095112349935e-05,0.004369977897961983,-0.7915746521038329
1665,ELECTRO_5277,mobile,sony,138535,5,10,mobile sony,1.0,1.0,3.6091962319991336e-05,0.003044614759502141,1.4680243757413993
1735,ELECTRO_1700,headphones,hp,118910,2,4,headphones hp,0.25,0.4,1.681944327642755e-05,0.0010504615349627253,1.0138411756772563
2770,ELECTRO_7191,mobile,hp,89729,4,1,mobile hp,0.75,0.1,4.457867579043565e-05,0.00392274631016108,0.338502578934746
2831,ELECTRO_1205,camera,sony,24931,5,10,camera sony,1.0,1.0,0.00020055352773655288,0.020061672065135556,-1.1611235610783164
1812,ELECTRO_1174,tablet,lenovo,67186,5,1,tablet lenovo,1.0,0.1,7.442026612687167e-05,0.007010495423822566,-0.18321216649434854
1003,ELECTRO_6021,camera,sony,93936,4,6,camera sony,0.75,0.6000000000000001,4.2582183614375745e-05,0.00371616660453681,0.43586557117270014
841,ELECTRO_7019,smartwatch,apple,103410,4,1,smartwatch apple,0.75,0.1,3.868097862875931e-05,0.003312503726629092,0.6551232342253215
983,ELECTRO_1742,accessories,boat,105036,1,6,accessories boat,0.0,0.6000000000000001,9.520545336836895e-06,0.00029523483995112505,0.6927539034382793
2611,ELECTRO_2502,laptop,xiaomi,43307,1,1,laptop xiaomi,0.0,0.1,2.3090955272819636e-05,0.0016993832375213486,-0.7358460841673001
1782,ELECTRO_2781,tablet,samsung,45490,1,4,tablet samsung,0.0,0.4,2.1982853374367994e-05,0.001584726457630733,-0.6853247121550696
643,ELECTRO_3234,laptop,dell,108642,4,1,laptop dell,0.75,0.1,3.681817345041512e-05,0.0031197567927857784,0.776207896785097
2802,ELECTRO_8669,tablet,lenovo,58102,5,8,tablet lenovo,1.0,0.8,8.605555746790128e-05,0.008214414521981062,-0.3934440232781792
2001,ELECTRO_6147,smartwatch,boat,61270,2,3,smartwatch boat,0.25,0.30000000000000004,3.2642402480822586e-05,0.0026876842066786734,-0.3201267046640031
2128,ELECTRO_7260,mobile,xiaomi,148040,1,5,mobile xiaomi,0.0,0.5,6.754931099702783e-06,9.073049873408096e-06,1.6879994746769245
2313,ELECTRO_7045,tablet,sony,119979,3,3,tablet sony,0.5,0.30000000000000004,2.5004375765759007e-05,0.0018973674054067148,1.0385811420909412
557,ELECTRO_8859,tablet,boat,72323,3,9,tablet boat,0.5,0.9,4.148058017504805e-05,0.0036021822288704298,-0.06432609776927829
4,ELECTRO_7998,laptop,xiaomi,22596,1,5,laptop xiaomi,0.0,0.5,4.42556204637989e-05,0.0038893193450683966,-1.2151626832260758
829,ELECTRO_1515,accessories,apple,14997,4,3,accessories apple,0.75,0.30000000000000004,0.00026672001066880045,0.026908006215721758,-1.3910270469095114
1969,ELECTRO_6246,accessories,boat,76524,3,2,accessories boat,0.5,0.2,3.920338717265172e-05,0.003366558034733558,0.032898035910694484
2899,ELECTRO_2712,headphones,dell,86424,4,8,headphones dell,0.75,0.8,4.628343978524484e-05,0.004099140512166696,0.26201465657999473
1125,ELECTRO_7383,headphones,hp,45154,5,1,headphones hp,1.0,0.1,0.00011073216104885503,0.010767735574117913,-0.6931007914020276
807,ELECTRO_4130,camera,apple,61093,1,5,camera apple,0.0,0.5,1.6368487388080466e-05,0.001003800528332526,-0.32422303212445425
